날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id,ST,SB,CS,병살상황,병살비율,희생번트 성공,희생번트 실패,희번성공 비율
2025-10-04,삼성,김도환,1,3,14,14,4,0,0,4,1,0,0,0,0,0,0,0,2559082,3,5,10,0.285714286,0.285714286,0.357142857,0.642857143,0,0.071428571,0.285714286,0,0,0.4,0.071428571,0,0,0.217857143,1.428571429,3.857142857,2.368,0.5,2025,대구,1.040617253,0.292804594,-0.483943643,67.52734994,,0,0,0,2,0,0,0,0
2025-10-04,삼성,김성윤,61,92,538,456,151,65,5,54,29,9,6,10,2,11,0,0,1786762,107,216,328,0.331140351,0.418560606,0.473684211,0.892244817,0.087420255,0.14254386,0.100371747,0.120817844,1.203703704,0.364321608,0.285087719,89.66666667,76,0.306773325,70.34210526,5.790356226,130.548,0.87195122,2025,대구,1.040617253,0.410124467,31.61661972,144.2387913,,33,26,7,122,9,10,8,55.6
2025-10-04,삼성,김영웅,72,66,499,446,111,48,2,143,22,2,22,0,3,6,0,3,3283321,65,203,344,0.248878924,0.322645291,0.455156951,0.777802241,0.073766367,0.206278027,0.286573146,0.096192385,0.335664336,0.313380282,0.313901345,22.68181818,20.27272727,0.258979618,56.20400729,4.411361037,100.986,0.735465116,2025,대구,1.040617253,0.349397721,5.217301526,104.5316545,,8,6,2,106,5.7,0,1,0
2025-10-04,삼성,김재성,4,3,73,63,8,6,2,23,2,0,0,1,1,0,0,0,1591904,6,10,57,0.126984127,0.222222222,0.158730159,0.380952381,0.095238095,0.031746032,0.315068493,0.082191781,0.260869565,0.195121951,0.126984127,0,0,0.13968254,1.728395062,0.81871345,8.196,0.315789474,2025,대구,1.040617253,0.196486866,-8.117118676,4.548490549,,0,0,0,9,0,1,0,100
2025-10-04,삼성,김재혁,0,2,4,3,0,1,0,2,0,0,0,0,0,0,0,0,3198269,0,0,3,0,0.25,0,0.25,0.25,0,0.5,0.25,0.5,0,0.333333333,0,0,0.1125,0,0,0.234,0.333333333,2025,대구,1.040617253,0.183927389,-0.48474062,-3.663720635,,0,0,0,,8.8,,,73.1
2025-10-04,삼성,김지찬,23,59,373,317,89,38,5,44,9,2,0,10,3,7,0,0,2697432,78,102,248,0.280757098,0.363636364,0.321766562,0.685402925,0.082879266,0.041009464,0.117962466,0.101876676,0.863636364,0.322463768,0.160883281,0,0,0.244078004,27.46153846,2.989764268,73.348,0.584677419,2025,대구,1.040617253,0.329029512,-2.144192823,91.21358136,,25,22,3,66,10.6,10,4,71.4
2025-10-04,삼성,김태근,0,2,14,12,4,2,0,4,0,0,0,0,0,0,0,0,2562867,4,4,8,0.333333333,0.428571429,0.333333333,0.761904762,0.095238095,0,0.285714286,0.142857143,0.5,0.5,0.166666667,0,0,0.276190476,1.5,5.0625,2.648,0.75,2025,대구,1.040617253,0.370970569,0.386650467,118.6373998,,0,0,0,5,0,0,1,0
2025-10-04,삼성,김태훈,8,4,98,93,22,3,0,24,1,0,2,2,0,0,0,0,715622,19,29,73,0.23655914,0.260416667,0.311827957,0.572244624,0.023857527,0.075268817,0.244897959,0.030612245,0.125,0.298507463,0.107526882,49,46.5,0.195144489,6.603960396,2.442560694,16.078,0.438356164,2025,대구,1.040617253,0.26444934,-5.598304204,48.98682198,,1,1,0,26,0,2,0,100
2025-10-04,삼성,김헌곤,11,21,191,173,39,11,4,29,6,0,2,2,1,4,0,0,588813,31,51,141,0.225433526,0.285714286,0.294797688,0.580511974,0.06028076,0.069364162,0.151832461,0.057591623,0.379310345,0.258741259,0.132947977,95.5,86.5,0.202270851,11.63592233,2.22815534,33.378,0.468085106,2025,대구,1.040617253,0.275375898,-9.25068021,56.13132344,,3,2,1,36,11.1,2,0,100
2025-10-04,삼성,디아즈,158,93,628,551,173,60,6,100,32,0,50,0,11,15,0,10,3869434,91,355,404,0.313974592,0.380573248,0.644283122,1.02485637,0.066598657,0.33030853,0.159235669,0.095541401,0.6,0.298543689,0.439201452,12.56,11.02,0.332328742,108.9553314,7.281668188,175.82,1.042079208,2025,대구,1.040617253,0.441284364,52.47338646,164.6131793,,1,1,0,157,9.6,0,0,0
2025-10-04,삼성,류지혁,37,54,464,400,112,33,13,73,14,0,1,14,4,11,0,0,793973,97,129,317,0.28,0.351111111,0.3225,0.673611111,0.071111111,0.0425,0.157327586,0.07112069,0.452054795,0.336363636,0.125,464,400,0.238625,32.62941176,2.779161254,85.826,0.552050473,2025,대구,1.040617253,0.322037146,-5.248449799,86.64151331,,17,11,6,85,12.9,14,3,82.4
2025-10-04,삼성,박병호,33,26,232,196,39,27,7,70,5,0,15,0,2,5,0,0,243696,19,89,164,0.198979592,0.314655172,0.454081633,0.768736805,0.115675581,0.255102041,0.301724138,0.11637931,0.385714286,0.212389381,0.392857143,15.46666667,13.06666667,0.255115236,22.08270677,3.635567577,46.12,0.75,2025,대구,1.040617253,0.348677154,2.292685319,104.0605009,,0,0,0,35,14.3,0,0,0
2025-10-04,삼성,박승규,14,39,200,174,50,21,4,43,5,0,6,1,0,2,0,0,2561065,39,73,127,0.287356322,0.376884422,0.41954023,0.796424652,0.0895281,0.132183908,0.215,0.105,0.488372093,0.352,0.252873563,33.33333333,29,0.274483047,23.36,4.966299213,42.616,0.771653543,2025,대구,1.040617253,0.371477271,5.604199969,118.9687151,,9,5,4,28,7.1,1,0,100
2025-10-04,삼성,박진우,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,960709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2025,대구,1.040617253,0,-0.267509419,-123.927532,,0,0,0,,8.8,,,73.1
2025-10-04,삼성,심재훈,2,8,43,38,7,4,0,13,0,0,0,1,0,0,0,0,3997203,7,7,32,0.184210526,0.261904762,0.184210526,0.446115288,0.077694236,0,0.302325581,0.093023256,0.307692308,0.28,0.105263158,0,0,0.163909774,1.489361702,1.256648936,5.246,0.34375,2025,대구,1.040617253,0.225157945,-3.800511983,23.29552637,,4,3,1,6,0,1,0,100
2025-10-04,삼성,안주형,2,3,18,17,4,1,0,5,0,0,1,0,0,1,0,0,1764268,3,7,14,0.235294118,0.277777778,0.411764706,0.689542484,0.04248366,0.176470588,0.277777778,0.055555556,0.2,0.272727273,0.235294118,18,17,0.227941176,1.473684211,2.842105263,3.14,0.571428571,2025,대구,1.040617253,0.312409463,-0.341471899,80.34630144,,1,0,1,7,14.3,0,0,0
2025-10-04,삼성,양도근,16,23,198,166,43,18,2,41,5,0,0,11,1,3,0,0,3890864,38,48,138,0.259036145,0.336898396,0.289156627,0.626055022,0.077862251,0.030120482,0.207070707,0.090909091,0.43902439,0.341269841,0.138554217,0,0,0.223893435,10.56880734,2.067810132,32.462,0.492753623,2025,대구,1.040617253,0.30307932,-5.225873132,74.24564071,,6,5,1,47,6.4,11,4,73.3
2025-10-04,삼성,양우현,4,3,16,16,3,0,0,2,1,0,0,0,0,0,0,0,2575182,2,4,13,0.1875,0.1875,0.25,0.4375,0,0.0625,0.125,0,0,0.214285714,0.0625,0,0,0.146875,0.75,1.557692308,2.514,0.307692308,2025,대구,1.040617253,0.198045132,-1.759259535,5.567387288,,0,0,0,5,0,0,0,0
2025-10-04,삼성,윤정빈,3,3,46,40,7,4,0,18,1,0,0,0,2,1,0,0,2640564,6,8,36,0.175,0.239130435,0.2,0.439130435,0.064130435,0.025,0.391304348,0.086956522,0.222222222,0.291666667,0.125,0,0,0.157608696,1.28,0.96,5.036,0.333333333,2025,대구,1.040617253,0.213776721,-4.482165658,15.85373419,,0,0,0,10,10,0,0,0
2025-10-04,삼성,이병헌,7,5,59,55,11,3,1,13,3,0,1,0,0,1,0,0,3287836,7,17,45,0.2,0.254237288,0.309090909,0.563328197,0.054237288,0.109090909,0.220338983,0.050847458,0.230769231,0.243902439,0.163636364,59,55,0.191679507,3.777777778,2.266666667,9.606,0.466666667,2025,대구,1.040617253,0.262830602,-3.446387518,47.92838444,,0,0,0,10,10,0,1,0
2025-10-04,삼성,이성규,21,17,154,126,25,15,10,52,5,1,6,1,2,3,0,0,1466914,13,50,107,0.198412698,0.326797386,0.396825397,0.723622782,0.128384687,0.198412698,0.337662338,0.097402597,0.288461538,0.271428571,0.317460317,25.66666667,21,0.246265173,12.29050279,3.101341826,27.264,0.700934579,2025,대구,1.040617253,0.33702909,0.094801455,96.44423083,,4,2,2,33,9.1,1,0,100
2025-10-04,삼성,이재현,67,82,555,457,116,69,11,119,29,1,16,10,8,8,0,1,3196393,70,195,367,0.253829322,0.359633028,0.426695842,0.78632887,0.105803706,0.172866521,0.214414414,0.124324324,0.579831933,0.303030303,0.323851204,34.6875,28.5625,0.268508823,52.20472441,3.840674548,115.788,0.749318801,2025,대구,1.040617253,0.361598793,11.18998318,112.5095169,,7,6,1,97,8.2,10,0,100
2025-10-04,삼성,이창용,2,2,17,15,3,2,0,8,1,0,1,0,0,0,0,0,4070427,1,7,12,0.2,0.294117647,0.466666667,0.760784314,0.094117647,0.266666667,0.470588235,0.117647059,0.25,0.333333333,0.4,17,15,0.249019608,1.842105263,4.144736842,2.916,0.75,2025,대구,1.040617253,0.341507832,0.07103752,99.37272694,,1,1,0,5,0,0,0,0
2025-10-04,삼성,이해승,1,2,5,5,1,0,0,2,0,0,0,0,0,0,0,0,3227761,1,1,4,0.2,0.2,0.2,0.4,0,0,0.4,0,0,0.333333333,0,0,0,0.14,0.2,1.35,0.484,0.25,2025,대구,1.040617253,0.186108443,-0.597250039,-2.237604295,,0,0,0,,8.8,,,73.1
2025-10-04,삼성,전병우,13,11,97,77,21,19,1,27,2,0,1,0,0,3,0,0,2034879,18,26,59,0.272727273,0.422680412,0.337662338,0.76034275,0.14995314,0.064935065,0.278350515,0.195876289,0.703703704,0.408163265,0.311688312,97,77,0.27462177,8.444444444,3.86440678,17.534,0.779661017,2025,대구,1.040617253,0.373264794,2.855977995,120.1375153,,1,1,0,17,17.6,0,0,0
2025-10-04,삼성,차승준,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4083590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2025,대구,1.040617253,0,-0.267509419,-123.927532,,0,0,0,,8.8,,,73.1
2025-10-04,삼성,함수호,1,1,14,14,3,0,0,6,0,0,0,0,0,0,0,0,4070424,3,3,11,0.214285714,0.214285714,0.214285714,0.428571429,0,0,0.428571429,0,0,0.375,0,0,0,0.15,0.642857143,1.577922078,1.362,0.272727273,2025,대구,1.040617253,0.199401903,-1.524240697,6.454533399,,0,0,0,2,0,0,0,0
2025-10-04,삼성,홍현빈,0,8,38,32,4,3,1,8,2,0,0,2,0,0,0,0,1749290,2,6,30,0.125,0.222222222,0.1875,0.409722222,0.097222222,0.0625,0.210526316,0.078947368,0.375,0.166666667,0.15625,0,0,0.146875,0.857142857,0.771428571,4.896,0.333333333,2025,대구,1.040617253,0.20696174,-3.908682781,11.39765147,,0,0,0,9,0,2,0,100
2025-10-04,키움,강진성,1,1,13,11,2,2,0,1,0,0,0,0,0,2,0,0,678906,2,2,11,0.181818182,0.307692308,0.181818182,0.48951049,0.125874126,0,0.076923077,0.153846154,2,0.2,0.181818182,0,0,0.183916084,0.266666667,0.654545455,1.562,0.363636364,2025,고척,0.966690514,0.256346426,-0.826434224,51.08127795,,0,0,0,3,66.7,0,0,0
2025-10-04,키움,고영우,2,4,26,23,5,2,0,6,1,0,0,1,0,2,0,0,3780715,4,6,21,0.217391304,0.28,0.260869565,0.540869565,0.062608696,0.043478261,0.230769231,0.076923077,0.333333333,0.294117647,0.130434783,0,0,0.191217391,0.857142857,1.102040816,3.192,0.380952381,2025,고척,0.966690514,0.260049026,-1.576282327,53.50228102,,0,0,0,4,50,1,0,100
2025-10-04,키움,권혁빈,1,1,24,20,2,2,0,7,0,0,0,2,0,1,0,0,3977732,2,2,21,0.1,0.181818182,0.1,0.281818182,0.081818182,0,0.291666667,0.083333333,0.285714286,0.153846154,0.1,0,0,0.106818182,0.076923077,0.098901099,1.694,0.19047619,2025,고척,0.966690514,0.151477433,-3.528020719,-17.4889595,,0,0,0,5,20,2,0,100
2025-10-04,키움,김건희,25,24,344,322,78,13,0,102,20,2,3,7,2,10,0,0,3612591,53,111,263,0.242236025,0.270029674,0.344720497,0.61475017,0.027793649,0.102484472,0.296511628,0.037790698,0.12745098,0.342465753,0.142857143,114.6666667,107.3333333,0.207693477,22.38655462,2.298239448,51.824,0.47148289,2025,고척,0.966690514,0.280765177,-15.18602293,67.04786207,,3,2,1,66,15.2,7,1,87.5
2025-10-04,키움,김동엽,2,2,29,27,6,2,0,11,2,0,0,0,0,1,0,0,1472305,4,8,22,0.222222222,0.275862069,0.296296296,0.572158365,0.053639847,0.074074074,0.379310345,0.068965517,0.181818182,0.375,0.148148148,0,0,0.198212005,1.806451613,2.217008798,3.572,0.454545455,2025,고척,0.966690514,0.269271149,-1.545396704,59.5323112,,0,0,0,6,16.7,0,0,0
2025-10-04,키움,김동헌,8,8,91,82,22,7,1,23,3,0,0,0,1,0,0,0,3612598,19,25,61,0.268292683,0.32967033,0.304878049,0.634548378,0.061377647,0.036585366,0.252747253,0.076923077,0.304347826,0.366666667,0.12195122,0,0,0.224571161,7.323232323,3.2414307,15.826,0.540983607,2025,고척,0.966690514,0.302421057,-2.449445459,81.2078988,,0,0,0,16,0,0,0,0
2025-10-04,키움,김병휘,0,2,6,4,1,2,0,1,0,0,0,0,0,0,0,0,2763369,1,1,3,0.25,0.5,0.25,0.75,0.25,0,0.166666667,0.333333333,2,0.333333333,0.5,0,0,0.2875,0.375,3.375,1.262,1,2025,고척,0.966690514,0.400326887,0.305834652,145.2251635,,0,0,0,,8.8,,,73.1
2025-10-04,키움,김웅빈,0,1,31,24,2,6,0,7,0,0,0,1,0,2,0,0,1591202,2,2,25,0.083333333,0.266666667,0.083333333,0.35,0.183333333,0,0.225806452,0.193548387,0.857142857,0.117647059,0.25,0,0,0.140833333,0.27027027,0.291891892,3.004,0.32,2025,고척,0.966690514,0.209178058,-3.134002994,20.23950028,,0,0,0,9,22.2,1,0,100
2025-10-04,키움,김재현,5,12,128,120,25,1,3,31,5,0,0,4,0,1,0,0,715619,20,30,100,0.208333333,0.233870968,0.25,0.483870968,0.025537634,0.041666667,0.2421875,0.0078125,0.032258065,0.280898876,0.05,0,0,0.167741935,5.454545455,1.472727273,17.472,0.34,2025,고척,0.966690514,0.227307619,-11.0942486,32.09379807,,1,1,0,25,4,4,1,80
2025-10-04,키움,김태진,25,27,304,279,65,20,0,53,11,2,5,2,3,6,0,1,1039515,47,95,225,0.23297491,0.281456954,0.340501792,0.621958746,0.048482043,0.107526882,0.174342105,0.065789474,0.377358491,0.267857143,0.17921147,60.8,55.8,0.211781077,21.69753086,2.603703704,55.676,0.511111111,2025,고척,0.966690514,0.285289694,-12.32595836,70.00628852,,2,1,1,51,11.8,2,3,40
2025-10-04,키움,박수종,2,6,45,42,6,3,0,12,0,0,1,0,0,0,0,0,3663057,5,9,36,0.142857143,0.2,0.214285714,0.414285714,0.057142857,0.071428571,0.266666667,0.066666667,0.25,0.172413793,0.142857143,45,42,0.143571429,1.6875,1.265625,5.944,0.333333333,2025,고척,0.966690514,0.199019419,-4.913037984,13.59711462,,1,1,0,6,0,0,0,0
2025-10-04,키움,박주홍,23,33,283,248,56,30,1,72,11,3,3,2,2,5,0,0,2622616,39,82,201,0.225806452,0.309608541,0.330645161,0.640253702,0.083802089,0.10483871,0.254416961,0.106007067,0.416666667,0.302857143,0.225806452,94.33333333,82.66666667,0.221985134,20.36942675,2.736191653,48.114,0.562189055,2025,고척,0.966690514,0.30157564,-7.807844915,80.65510993,,12,11,1,61,8.2,2,1,66.7
2025-10-04,키움,변상권,4,2,20,19,5,0,0,2,2,0,0,0,1,0,0,0,2704356,3,7,15,0.263157895,0.25,0.368421053,0.618421053,-0.013157895,0.105263158,0.1,0,0,0.277777778,0.105263158,0,0,0.204605263,1.4,2.52,4.194,0.466666667,2025,고척,0.966690514,0.2703451,-1.0487031,60.23453089,,0,0,0,4,0,0,0,0
2025-10-04,키움,서유신,0,0,8,7,0,1,0,4,0,0,0,0,0,0,0,0,4089703,0,0,7,0,0.125,0,0.125,0.125,0,0.5,0.125,0.25,0,0.142857143,0,0,0.05625,0,0,0.218,0.142857143,2025,고척,0.966690514,0.091963694,-1.554778295,-56.40295237,,0,0,0,,8.8,,,73.1
2025-10-04,키움,송성문,90,103,646,574,181,68,1,96,37,4,26,0,3,6,0,5,1582021,114,304,402,0.31533101,0.386996904,0.529616725,0.916613629,0.071665894,0.214285714,0.148606811,0.105263158,0.708333333,0.340659341,0.332752613,24.84615385,22.07692308,0.306552788,102.4671329,6.882120864,164.462,0.927860697,2025,고척,0.966690514,0.409775702,37.78420994,151.4034193,,27,25,2,121,5,0,1,0
2025-10-04,키움,송지후,8,5,86,80,14,3,2,18,3,0,1,0,1,3,0,0,3891885,10,20,70,0.175,0.220930233,0.25,0.470930233,0.045930233,0.075,0.209302326,0.034883721,0.166666667,0.209677419,0.1125,86,80,0.161918605,3.296703297,1.271585557,12.116,0.357142857,2025,고척,0.966690514,0.221694957,-7.837953603,28.42387118,,1,0,1,18,16.7,0,0,0
2025-10-04,키움,스톤,15,4,93,87,21,5,0,24,0,0,2,0,1,2,0,0,4003016,19,27,69,0.24137931,0.279569892,0.310344828,0.58991472,0.038190582,0.068965517,0.258064516,0.053763441,0.208333333,0.306451613,0.126436782,46.5,43.5,0.203392659,6.336734694,2.479591837,15.138,0.463768116,2025,고척,0.966690514,0.274741055,-4.551227787,63.10889508,,0,0,0,10,20,0,0,0
2025-10-04,키움,양현종,0,1,14,12,1,2,0,5,0,0,0,0,0,0,0,0,3977730,1,1,11,0.083333333,0.214285714,0.083333333,0.297619048,0.130952381,0,0.357142857,0.142857143,0.4,0.142857143,0.166666667,0,0,0.117261905,0.1875,0.460227273,1.23,0.272727273,2025,고척,0.966690514,0.171568666,-1.834240697,-4.351991659,,0,0,0,4,0,0,0,0
2025-10-04,키움,어준서,27,48,360,324,77,30,2,75,9,1,6,3,1,10,0,1,3976950,61,106,261,0.237654321,0.305322129,0.327160494,0.632482623,0.067667808,0.089506173,0.208333333,0.083333333,0.4,0.290983607,0.182098765,60,54,0.219185081,25.68877551,2.657459536,62.37,0.528735632,2025,고척,0.966690514,0.296699124,-11.32887333,77.46652313,,1,1,0,75,13.3,3,1,75
2025-10-04,키움,여동욱,2,6,61,53,7,7,0,21,1,0,2,1,0,2,0,0,3976176,4,14,49,0.132075472,0.233333333,0.264150943,0.497484277,0.101257862,0.132075472,0.344262295,0.114754098,0.333333333,0.166666667,0.264150943,30.5,26.5,0.171037736,2.264705882,1.24789916,7.472,0.428571429,2025,고척,0.966690514,0.239530695,-4.693931321,40.08604838,,0,0,0,19,10.5,1,0,100
2025-10-04,키움,염승원,1,2,21,19,4,1,0,6,0,0,0,0,1,0,0,0,4073227,4,4,16,0.210526316,0.238095238,0.210526316,0.448621554,0.027568922,0,0.285714286,0.047619048,0.166666667,0.285714286,0.052631579,0,0,0.159774436,0.727272727,1.227272727,2.932,0.3125,2025,고척,0.966690514,0.212279924,-2.071212519,22.26770384,,0,0,0,3,0,0,0,0
2025-10-04,키움,오선진,19,15,163,143,34,12,3,45,8,0,1,4,1,2,0,0,308768,25,45,116,0.237762238,0.308176101,0.314685315,0.622861415,0.070413863,0.076923077,0.27607362,0.073619632,0.266666667,0.336734694,0.160839161,163,143,0.217350574,10.61797753,2.471425804,25.94,0.517241379,2025,고척,0.966690514,0.295286843,-5.31260008,76.54308149,,0,0,0,30,6.7,4,1,80
2025-10-04,키움,원성준,4,5,53,46,8,7,0,18,1,0,2,0,0,1,0,0,3836121,5,15,39,0.173913043,0.283018868,0.326086957,0.609105824,0.109105824,0.152173913,0.339622642,0.132075472,0.388888889,0.230769231,0.304347826,26.5,23,0.20888023,3.5,2.423076923,8.146,0.564102564,2025,고척,0.966690514,0.288724225,-2.004118642,72.25201033,,0,0,0,7,14.3,0,1,0
2025-10-04,키움,이승원,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3612589,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,2025,고척,0.966690514,0,-0.535018837,-116.5348581,,0,0,0,,8.8,,,73.1
2025-10-04,키움,이용규,0,7,41,37,8,3,0,8,1,0,0,1,0,1,0,0,176317,7,9,31,0.216216216,0.275,0.243243243,0.518243243,0.058783784,0.027027027,0.195121951,0.073170732,0.375,0.275862069,0.108108108,0,0,0.184560811,1.840909091,1.603372434,6.016,0.387096774,2025,고척,0.966690514,0.250714046,-2.790161874,47.3984579,,1,1,0,11,9.1,1,0,100
2025-10-04,키움,이원석,0,1,8,7,1,1,0,2,0,0,0,0,0,1,0,0,204979,1,1,7,0.142857143,0.25,0.142857143,0.392857143,0.107142857,0,0.25,0.125,0.5,0.2,0.142857143,0,0,0.148214286,0.111111111,0.428571429,0.634,0.285714286,2025,고척,0.966690514,0.208281471,-0.81448124,19.65325245,,0,0,0,2,50,0,0,0
2025-10-04,키움,이재상,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3780712,1,1,1,0.5,0.5,0.5,1,0,0,0.5,0,0,1,0,0,0,0.35,0.5,13.5,0.402,1,2025,고척,0.966690514,0.465271106,0.205278217,187.6899612,,0,0,0,2,0,0,0,0
2025-10-04,키움,이주형,45,55,514,446,107,37,28,115,22,1,11,3,0,7,0,2,2951426,73,164,349,0.239910314,0.336594912,0.367713004,0.704307916,0.096684598,0.127802691,0.223735409,0.071984436,0.32173913,0.3,0.210762332,46.72727273,40.54545455,0.243395961,45.88601036,3.549920572,97.56,0.656160458,2025,고척,0.966690514,0.331297841,-2.027178441,100.0894378,,16,15,1,108,6.5,3,0,100
2025-10-04,키움,이주형(02),2,2,17,16,5,1,0,7,0,0,0,0,0,0,0,0,2991265,5,5,11,0.3125,0.352941176,0.3125,0.665441176,0.040441176,0,0.411764706,0.058823529,0.142857143,0.555555556,0.0625,0,0,0.236948529,1.666666667,4.090909091,2.514,0.545454545,2025,고척,0.966690514,0.316965919,-0.260877789,90.71828537,,0,0,0,,8.8,,,73.1
2025-10-04,키움,이형종,6,4,82,70,14,9,1,22,3,0,2,2,0,3,0,0,424743,9,23,61,0.2,0.3,0.328571429,0.628571429,0.1,0.128571429,0.268292683,0.109756098,0.409090909,0.260869565,0.257142857,41,35,0.217142857,4.75,2.102459016,12.814,0.540983607,2025,고척,0.966690514,0.298479768,-2.46430444,78.63082521,,1,1,0,12,25,2,0,100
2025-10-04,키움,임병욱,13,12,140,133,31,5,0,33,4,3,2,1,1,3,0,0,964710,22,47,107,0.233082707,0.258992806,0.353383459,0.612376264,0.025910099,0.120300752,0.235714286,0.035714286,0.151515152,0.292929293,0.157894737,70,66.5,0.204892627,10.04827586,2.535546246,23.856,0.485981308,2025,고척,0.966690514,0.277080333,-6.59076741,64.63846871,,1,1,0,29,10.3,1,0,100
2025-10-04,키움,임지열,50,51,417,369,90,42,2,111,14,2,11,1,3,11,0,0,1004270,63,141,294,0.243902439,0.322115385,0.382113821,0.704229206,0.078212946,0.138211382,0.26618705,0.100719424,0.378378378,0.316,0.25203252,37.90909091,33.54545455,0.240480378,36.39696312,3.342578246,75.782,0.629251701,2025,고척,0.966690514,0.326239374,-3.322745051,96.7818794,,19,13,6,90,12.2,1,0,100
2025-10-04,키움,장재영,2,1,16,14,2,2,0,7,0,0,0,0,0,0,0,0,2851269,2,2,12,0.142857143,0.25,0.142857143,0.392857143,0.107142857,0,0.4375,0.125,0.285714286,0.285714286,0.142857143,0,0,0.148214286,0.444444444,1,1.444,0.333333333,2025,고척,0.966690514,0.208281471,-1.62896248,19.65325245,,1,1,0,3,0,0,0,0
2025-10-04,키움,전태현,10,20,207,182,42,20,0,59,5,0,0,3,2,2,0,0,3977520,37,47,147,0.230769231,0.303921569,0.258241758,0.562163327,0.073152338,0.027472527,0.285024155,0.096618357,0.338983051,0.336,0.137362637,0,0,0.201325145,11.3876652,2.091611975,30.528,0.455782313,2025,고척,0.966690514,0.272953144,-10.42458496,61.93984143,,4,4,0,38,5.3,3,3,50
2025-10-04,키움,주성원,12,21,174,156,39,13,4,45,6,0,1,0,1,2,0,0,3625642,32,48,120,0.25,0.32183908,0.307692308,0.629531388,0.07183908,0.057692308,0.25862069,0.074712644,0.288888889,0.342342342,0.141025641,174,156,0.221750663,13.31937173,2.996858639,29.24,0.541666667,2025,고척,0.966690514,0.300873402,-4.897791423,80.19594062,,4,4,0,35,5.7,0,1,0
2025-10-04,키움,최주환,74,45,506,459,126,36,5,66,31,1,12,0,6,8,0,2,450682,82,195,347,0.274509804,0.330039526,0.424836601,0.754876127,0.055529722,0.150326797,0.130434783,0.071146245,0.545454545,0.294573643,0.22875817,42.16666667,38.25,0.254726937,54.54296161,4.24397684,112.222,0.680115274,2025,고척,0.966690514,0.342242973,2.410342423,107.2460845,,0,0,0,97,8.2,0,0,0
2025-10-04,키움,카디네스,42,33,361,320,81,32,6,67,15,1,7,0,3,7,0,2,3851245,58,119,249,0.253125,0.329639889,0.371875,0.701514889,0.076514889,0.11875,0.185595568,0.088642659,0.47761194,0.297188755,0.21875,51.57142857,45.71428571,0.2413067,32.50877193,3.525047559,71.094,0.630522088,2025,고척,0.966690514,0.324733615,-3.308971611,95.7973157,,3,1,2,70,10,0,0,0
2025-10-04,키움,푸이그,20,17,172,156,33,12,4,38,2,0,6,0,0,1,0,0,981162,25,53,124,0.211538462,0.284883721,0.33974359,0.624627311,0.073345259,0.128205128,0.220930233,0.069767442,0.315789474,0.241071429,0.205128205,28.66666667,26,0.213133572,13.53191489,2.94646534,31.576,0.556451613,2025,고척,0.966690514,0.292744691,-5.953790149,74.8808555,,0,0,0,28,3.6,0,0,0
2025-10-04,한화,권광민,0,2,18,18,3,0,0,5,1,0,0,0,0,1,0,0,1950175,2,4,16,0.166666667,0.166666667,0.222222222,0.388888889,0,0.055555556,0.277777778,0,0,0.230769231,0.055555556,0,0,0.130555556,0.444444444,0.75,1.76,0.25,2025,대전,1.019564452,0.176040117,-2.294278372,-6.715656946,,0,0,0,3,33.3,0,0,0
2025-10-04,한화,김인환,3,2,26,25,2,1,0,9,0,0,1,0,0,1,0,0,1989830,1,5,24,0.08,0.115384615,0.2,0.315384615,0.035384615,0.12,0.346153846,0.038461538,0.111111111,0.066666667,0.16,26,25,0.101923077,0.37037037,0.416666667,2.288,0.25,2025,대전,1.019564452,0.144703304,-3.962141358,-27.20572399,,0,0,0,3,33.3,0,0,0
2025-10-04,한화,김태연,20,40,340,303,79,23,8,62,15,0,3,6,0,10,0,0,1795455,61,103,240,0.260726073,0.329341317,0.339933993,0.669275311,0.068615245,0.079207921,0.182352941,0.067647059,0.370967742,0.319327731,0.155115512,113.3333333,101,0.233187091,26.09703504,2.935916442,61.204,0.558333333,2025,대전,1.019564452,0.316539329,-5.332943498,85.15195897,,8,5,3,63,15.9,6,1,85.7
2025-10-04,한화,노시환,101,97,624,539,140,70,11,125,28,2,32,0,4,22,0,10,2484601,78,268,425,0.25974026,0.354166667,0.497217069,0.851383735,0.094426407,0.237476809,0.200320513,0.112179487,0.56,0.279792746,0.367346939,19.5,16.84375,0.283679267,74.12765957,4.709286608,139.71,0.821176471,2025,대전,1.019564452,0.378085239,20.7654711,125.3947189,,19,14,5,122,18,0,1,0
